t[s],u01.dX [mm],u02.dX [mm],u03.dX [mm],u04.dX [mm],u05.dX [mm],u06.dX [mm],u07.dX [mm],u08.dX [mm],u09.dX [mm],u10.dX [mm],u11.dX [mm],u12.dX [mm],u13.dX [mm],u14.dX [mm],u15.dX [mm],u16.dX [mm],u17.dX [mm],u18.dX [mm],u19.dX [mm],u20.dX [mm],u21.dX [mm],u22.dX [mm],u23.dX [mm],u24.dX [mm],u25.dX [mm],u26.dX [mm],u27.dX [mm],u28.dX [mm],u29.dX [mm],u30.dX [mm],u31.dX [mm],u32.dX [mm],u33.dX [mm],u34.dX [mm],u35.dX [mm],u36.dX [mm],u37.dX [mm],u38.dX [mm],u39.dX [mm],u40.dX [mm],u41.dX [mm],u42.dX [mm],u43.dX [mm],u44.dX [mm],u45.dX [mm],u46.dX [mm],u47.dX [mm],u48.dX [mm],u49.dX [mm],u50.dX [mm],u51.dX [mm],u52.dX [mm],u53.dX [mm],u54.dX [mm],u55.dX [mm],u56.dX [mm],u01.dY [mm],u02.dY [mm],u03.dY [mm],u04.dY [mm],u05.dY [mm],u06.dY [mm],u07.dY [mm],u08.dY [mm],u09.dY [mm],u10.dY [mm],u11.dY [mm],u12.dY [mm],u13.dY [mm],u14.dY [mm],u15.dY [mm],u16.dY [mm],u17.dY [mm],u18.dY [mm],u19.dY [mm],u20.dY [mm],u21.dY [mm],u22.dY [mm],u23.dY [mm],u24.dY [mm],u25.dY [mm],u26.dY [mm],u27.dY [mm],u28.dY [mm],u29.dY [mm],u30.dY [mm],u31.dY [mm],u32.dY [mm],u33.dY [mm],u34.dY [mm],u35.dY [mm],u36.dY [mm],u37.dY [mm],u38.dY [mm],u39.dY [mm],u40.dY [mm],u41.dY [mm],u42.dY [mm],u43.dY [mm],u44.dY [mm],u45.dY [mm],u46.dY [mm],u47.dY [mm],u48.dY [mm],u49.dY [mm],u50.dY [mm],u51.dY [mm],u52.dY [mm],u53.dY [mm],u54.dY [mm],u55.dY [mm],u56.dY [mm],u01.dZ [mm],u02.dZ [mm],u03.dZ [mm],u04.dZ [mm],u05.dZ [mm],u06.dZ [mm],u07.dZ [mm],u08.dZ [mm],u09.dZ [mm],u10.dZ [mm],u11.dZ [mm],u12.dZ [mm],u13.dZ [mm],u14.dZ [mm],u15.dZ [mm],u16.dZ [mm],u17.dZ [mm],u18.dZ [mm],u19.dZ [mm],u20.dZ [mm],u21.dZ [mm],u22.dZ [mm],u23.dZ [mm],u24.dZ [mm],u25.dZ [mm],u26.dZ [mm],u27.dZ [mm],u28.dZ [mm],u29.dZ [mm],u30.dZ [mm],u31.dZ [mm],u32.dZ [mm],u33.dZ [mm],u34.dZ [mm],u35.dZ [mm],u36.dZ [mm],u37.dZ [mm],u38.dZ [mm],u39.dZ [mm],u40.dZ [mm],u41.dZ [mm],u42.dZ [mm],u43.dZ [mm],u44.dZ [mm],u45.dZ [mm],u46.dZ [mm],u47.dZ [mm],u48.dZ [mm],u49.dZ [mm],u50.dZ [mm],u51.dZ [mm],u52.dZ [mm],u53.dZ [mm],u54.dZ [mm],u55.dZ [mm],u56.dZ [mm]
233.704786,1.650197,1.651124,1.651322,1.651517,1.648806,1.648434,1.651771,1.649025,1.649736,1.648095,1.645886,1.643956,1.642633,1.644685,1.645147,1.64502,1.64838,1.651289,1.651363,1.653172,1.649348,1.653651,1.654196,1.650949,1.654023,1.649933,1.651683,1.645844,1.674284,1.676863,1.675763,1.673545,1.673122,1.671785,1.670595,1.669956,1.669492,1.667859,1.666672,1.665924,1.666163,1.66484,1.665323,1.667591,1.670218,1.673341,1.676357,1.674654,1.681582,1.682722,1.682236,1.684019,1.684942,1.685087,1.68692,1.688549,-1.26135,-1.252031,-1.23585,-1.225237,-1.214937,-1.201415,-1.19068,-1.17388,-1.157403,-1.133419,-1.11292,-1.089856,-1.064912,-1.033254,-0.99324,-0.960133,-0.91458,-0.873602,-0.830752,-0.778107,-0.7391,-0.695895,-0.653109,-0.600085,-0.551759,-0.513662,-0.465017,-0.433905,-1.262396,-1.254316,-1.241169,-1.232176,-1.222921,-1.211741,-1.197608,-1.183707,-1.165427,-1.145696,-1.128701,-1.10957,-1.084053,-1.050917,-1.010086,-0.970199,-0.930054,-0.880109,-0.828828,-0.779758,-0.735101,-0.692471,-0.652968,-0.603626,-0.55969,-0.521396,-0.48922,-0.457189,-0.217357,-0.216565,-0.217359,-0.218979,-0.219619,-0.219505,-0.219148,-0.218646,-0.218363,-0.217655,-0.219186,-0.216838,-0.214357,-0.215246,-0.21047,-0.204732,-0.201192,-0.197256,-0.193815,-0.191233,-0.187616,-0.184941,-0.180967,-0.17667,-0.172715,-0.170887,-0.170453,-0.168696,-0.216891,-0.21559,-0.218209,-0.220945,-0.221534,-0.221873,-0.220808,-0.220975,-0.222145,-0.222967,-0.223848,-0.224105,-0.220415,-0.221614,-0.217456,-0.216541,-0.211522,-0.206249,-0.199297,-0.196736,-0.192307,-0.189612,-0.186401,-0.180274,-0.174908,-0.173188,-0.172847,-0.171076
233.954786,1.682322,1.682403,1.682681,1.682889,1.679907,1.679328,1.682638,1.679569,1.679992,1.679008,1.676942,1.67529,1.673363,1.676066,1.677358,1.677228,1.680719,1.683568,1.683837,1.68621,1.682332,1.686981,1.68737,1.684791,1.687762,1.683858,1.685378,1.679611,1.706144,1.708,1.706962,1.704729,1.704385,1.70291,1.701607,1.701015,1.700529,1.698598,1.697868,1.696805,1.697471,1.696507,1.697041,1.699675,1.703094,1.705928,1.709883,1.708105,1.71537,1.716383,1.71634,1.718529,1.719157,1.719597,1.721353,1.723159,-1.297306,-1.286624,-1.270135,-1.258302,-1.247783,-1.233852,-1.22211,-1.20506,-1.187974,-1.163584,-1.142488,-1.118538,-1.093106,-1.060427,-1.0195,-0.986093,-0.940038,-0.898565,-0.854773,-0.801428,-0.762002,-0.718271,-0.674567,-0.621806,-0.57231,-0.532614,-0.484459,-0.452465,-1.297489,-1.289094,-1.275517,-1.265617,-1.255646,-1.244054,-1.229435,-1.214821,-1.196066,-1.17584,-1.158624,-1.138056,-1.112529,-1.078691,-1.037361,-0.9959,-0.95544,-0.905021,-0.852984,-0.803273,-0.758034,-0.714561,-0.674225,-0.624839,-0.580059,-0.541103,-0.508491,-0.476678,-0.206889,-0.204927,-0.207269,-0.206716,-0.206591,-0.207838,-0.207743,-0.206279,-0.20875,-0.208983,-0.212576,-0.209387,-0.209379,-0.210265,-0.20796,-0.202671,-0.201797,-0.197746,-0.195921,-0.194337,-0.191344,-0.188665,-0.186327,-0.183395,-0.179054,-0.176695,-0.175032,-0.174298,-0.205,-0.20795,-0.206708,-0.206402,-0.207503,-0.207858,-0.208998,-0.210588,-0.211437,-0.21323,-0.21641,-0.218498,-0.214864,-0.21708,-0.213494,-0.21332,-0.212213,-0.207642,-0.201761,-0.198034,-0.195826,-0.191406,-0.189547,-0.184944,-0.180977,-0.179999,-0.180298,-0.175009
234.204786,1.731345,1.731294,1.732238,1.732374,1.729707,1.728884,1.732394,1.729367,1.729644,1.728582,1.726305,1.724266,1.722417,1.724687,1.725875,1.725027,1.728583,1.731288,1.731357,1.733199,1.729121,1.733784,1.734053,1.731391,1.734141,1.729734,1.730913,1.725489,1.755446,1.757544,1.757191,1.754654,1.754318,1.752739,1.751764,1.751071,1.750775,1.748478,1.747492,1.746521,1.7465,1.74557,1.745935,1.748112,1.751293,1.754457,1.757486,1.755777,1.762834,1.763852,1.763222,1.765568,1.766116,1.766442,1.768383,1.770219,-1.295587,-1.283973,-1.267324,-1.254679,-1.243877,-1.229389,-1.216504,-1.199281,-1.181443,-1.156899,-1.135031,-1.110697,-1.084461,-1.051327,-1.009587,-0.975279,-0.928368,-0.886626,-0.841916,-0.788007,-0.74767,-0.703566,-0.659613,-0.605934,-0.555803,-0.516057,-0.466835,-0.434435,-1.295679,-1.286614,-1.272061,-1.261961,-1.251609,-1.239653,-1.224255,-1.209489,-1.189549,-1.169277,-1.151433,-1.130252,-1.104378,-1.069574,-1.027555,-0.985244,-0.944116,-0.892648,-0.84011,-0.789677,-0.743799,-0.70023,-0.65954,-0.608944,-0.563758,-0.524508,-0.491276,-0.458487,-0.226279,-0.225861,-0.228375,-0.227119,-0.229222,-0.229519,-0.22944,-0.227763,-0.230375,-0.230195,-0.231449,-0.227557,-0.22724,-0.228011,-0.223628,-0.217943,-0.21521,-0.209987,-0.208755,-0.205197,-0.201438,-0.198177,-0.195118,-0.19118,-0.18826,-0.18466,-0.18336,-0.181835,-0.224408,-0.227817,-0.227889,-0.229394,-0.230609,-0.230273,-0.232713,-0.232747,-0.232847,-0.234017,-0.236788,-0.236861,-0.232646,-0.234882,-0.229661,-0.229043,-0.225393,-0.221259,-0.213505,-0.209323,-0.205772,-0.203472,-0.198532,-0.193573,-0.189988,-0.187047,-0.187178,-0.186223
234.454786,1.782696,1.782591,1.782954,1.783097,1.780098,1.779573,1.782451,1.779349,1.779763,1.777768,1.775258,1.772891,1.771184,1.773541,1.77415,1.773347,1.776762,1.779314,1.778987,1.780727,1.776555,1.781064,1.781327,1.778376,1.781221,1.777008,1.777848,1.772634,1.807111,1.80895,1.808392,1.805786,1.805507,1.803802,1.802562,1.801501,1.800938,1.798303,1.797225,1.796471,1.796168,1.794734,1.794973,1.796814,1.799771,1.802543,1.805863,1.803818,1.810859,1.811744,1.81117,1.813327,1.813585,1.813911,1.815817,1.817328,-1.278362,-1.266314,-1.247872,-1.236005,-1.224048,-1.209005,-1.195609,-1.177406,-1.159087,-1.133615,-1.111314,-1.086698,-1.0599,-1.025968,-0.983391,-0.948194,-0.900829,-0.858047,-0.81296,-0.758202,-0.717578,-0.673,-0.627926,-0.573506,-0.522617,-0.482074,-0.432158,-0.399221,-1.277819,-1.268861,-1.25319,-1.242616,-1.232126,-1.219174,-1.202715,-1.187393,-1.167083,-1.146209,-1.127473,-1.10655,-1.079209,-1.044208,-1.000779,-0.958333,-0.91641,-0.864237,-0.810844,-0.759837,-0.713604,-0.669021,-0.627718,-0.576588,-0.530515,-0.490398,-0.456991,-0.423844,-0.235851,-0.236381,-0.238582,-0.23769,-0.236291,-0.235713,-0.235859,-0.23493,-0.234796,-0.234829,-0.236402,-0.231148,-0.230976,-0.229092,-0.225573,-0.219889,-0.216432,-0.211493,-0.208669,-0.204973,-0.20293,-0.199208,-0.197424,-0.193525,-0.187831,-0.186778,-0.184708,-0.183255,-0.234355,-0.237295,-0.237692,-0.240742,-0.240135,-0.237934,-0.238757,-0.239683,-0.238903,-0.240369,-0.241167,-0.240306,-0.238219,-0.237864,-0.232732,-0.230406,-0.226586,-0.220877,-0.214444,-0.210007,-0.206599,-0.202471,-0.200104,-0.194526,-0.191188,-0.189877,-0.188973,-0.186787
234.704786,1.820748,1.82058,1.820858,1.821416,1.81844,1.817623,1.821117,1.817869,1.818489,1.817017,1.814631,1.812153,1.810558,1.812361,1.813636,1.812719,1.815592,1.81887,1.818694,1.820476,1.816386,1.821195,1.821115,1.818398,1.821042,1.816861,1.817489,1.812556,1.845315,1.847983,1.846909,1.844226,1.844116,1.842857,1.841365,1.840622,1.840102,1.837626,1.836398,1.835114,1.835383,1.834285,1.83435,1.836799,1.839803,1.84295,1.846105,1.843867,1.851193,1.852145,1.851375,1.853723,1.854245,1.854333,1.856339,1.857942,-1.312498,-1.300029,-1.2809,-1.267993,-1.25494,-1.238898,-1.225227,-1.206216,-1.187482,-1.161034,-1.138436,-1.112477,-1.084588,-1.050284,-1.006631,-0.970765,-0.921931,-0.879103,-0.832219,-0.776934,-0.735736,-0.690151,-0.64517,-0.589449,-0.537844,-0.496511,-0.445961,-0.412422,-1.312202,-1.302186,-1.285975,-1.274801,-1.262831,-1.249103,-1.232608,-1.216131,-1.195673,-1.1734,-1.154395,-1.132376,-1.104612,-1.068273,-1.024079,-0.980435,-0.937919,-0.884548,-0.830335,-0.778512,-0.731401,-0.686668,-0.644692,-0.592938,-0.546462,-0.505474,-0.471238,-0.437726,-0.228966,-0.22836,-0.230212,-0.230269,-0.231569,-0.23268,-0.232849,-0.230678,-0.232941,-0.232909,-0.235091,-0.232476,-0.230849,-0.231932,-0.226221,-0.22014,-0.218027,-0.213898,-0.211743,-0.208187,-0.204491,-0.20211,-0.198267,-0.196653,-0.191534,-0.189648,-0.18773,-0.185016,-0.228398,-0.229529,-0.230011,-0.231667,-0.233484,-0.233247,-0.234762,-0.235459,-0.234969,-0.237292,-0.239824,-0.241009,-0.234846,-0.238338,-0.231631,-0.233462,-0.228902,-0.22355,-0.215756,-0.212469,-0.209768,-0.206293,-0.203492,-0.197703,-0.193336,-0.192639,-0.192797,-0.190006
234.954786,1.872992,1.872361,1.872848,1.873095,1.869914,1.869768,1.872947,1.869766,1.870183,1.868497,1.866493,1.864121,1.862366,1.864579,1.865334,1.864798,1.868343,1.871347,1.871202,1.873385,1.868987,1.8739,1.874118,1.871086,1.873458,1.869692,1.870036,1.865374,1.897976,1.900036,1.899428,1.896635,1.896362,1.894786,1.893838,1.892908,1.892569,1.890171,1.888783,1.887499,1.888249,1.886788,1.88717,1.889318,1.892298,1.895844,1.899004,1.896974,1.904455,1.905543,1.904858,1.907076,1.907529,1.90764,1.909655,1.91094,-1.323159,-1.308909,-1.289704,-1.275733,-1.262268,-1.245518,-1.231087,-1.211095,-1.191637,-1.164453,-1.141099,-1.114369,-1.086037,-1.050582,-1.006279,-0.969023,-0.919222,-0.875362,-0.828349,-0.772297,-0.730059,-0.684057,-0.638014,-0.581736,-0.529447,-0.487018,-0.43621,-0.402096,-1.321749,-1.311101,-1.294005,-1.282431,-1.270172,-1.255558,-1.238183,-1.221196,-1.199978,-1.176902,-1.157247,-1.134632,-1.105903,-1.068499,-1.023632,-0.979143,-0.935352,-0.881161,-0.826048,-0.773632,-0.725906,-0.680172,-0.637664,-0.584922,-0.53801,-0.496188,-0.461434,-0.427426,-0.234234,-0.233781,-0.236167,-0.236088,-0.237433,-0.238149,-0.238105,-0.238267,-0.241093,-0.240218,-0.243083,-0.239501,-0.239791,-0.241599,-0.236156,-0.231152,-0.229656,-0.22551,-0.223258,-0.22097,-0.216538,-0.214214,-0.212454,-0.209198,-0.204638,-0.2023,-0.200178,-0.200062,-0.230517,-0.237909,-0.237107,-0.240318,-0.241031,-0.240086,-0.240845,-0.241179,-0.243667,-0.244284,-0.246726,-0.247136,-0.245473,-0.247675,-0.24433,-0.243507,-0.239486,-0.235781,-0.228591,-0.225209,-0.222428,-0.218903,-0.216481,-0.211336,-0.207747,-0.205553,-0.206205,-0.203467
235.204786,1.927938,1.928383,1.928621,1.928904,1.925837,1.924977,1.928206,1.925145,1.925372,1.923343,1.920683,1.918451,1.916458,1.918713,1.919348,1.918666,1.921918,1.924684,1.924355,1.926439,1.922121,1.926693,1.927105,1.924033,1.926488,1.922201,1.922992,1.917665,1.954195,1.956674,1.955286,1.952682,1.952861,1.950859,1.949219,1.948197,1.947701,1.945301,1.944041,1.943197,1.942931,1.941221,1.941463,1.943397,1.946797,1.949357,1.952639,1.950448,1.957971,1.958957,1.958251,1.960468,1.960712,1.960945,1.962899,1.964651,-1.304725,-1.290455,-1.27108,-1.255588,-1.241442,-1.224023,-1.208805,-1.188678,-1.16793,-1.140445,-1.116224,-1.088775,-1.060341,-1.023635,-0.978107,-0.940547,-0.890583,-0.845395,-0.797697,-0.74044,-0.697535,-0.650911,-0.604427,-0.546786,-0.494172,-0.451361,-0.398194,-0.364497,-1.304217,-1.292098,-1.275335,-1.262608,-1.24943,-1.234626,-1.216162,-1.198402,-1.175688,-1.153102,-1.132693,-1.109165,-1.079196,-1.041394,-0.995407,-0.950248,-0.906,-0.851609,-0.795532,-0.742113,-0.693345,-0.647431,-0.603923,-0.550492,-0.502693,-0.460392,-0.425102,-0.390205,-0.244173,-0.242484,-0.245232,-0.245063,-0.245896,-0.246109,-0.245898,-0.245008,-0.246247,-0.246078,-0.248192,-0.245154,-0.244234,-0.243445,-0.239393,-0.234431,-0.23086,-0.226897,-0.224006,-0.22239,-0.218057,-0.215372,-0.213091,-0.209221,-0.206008,-0.204113,-0.2034,-0.202917,-0.24276,-0.244726,-0.244599,-0.247408,-0.248483,-0.247876,-0.248281,-0.249555,-0.250428,-0.253402,-0.252538,-0.252055,-0.250927,-0.251369,-0.247423,-0.245305,-0.24257,-0.237234,-0.230897,-0.226684,-0.223672,-0.221752,-0.218237,-0.212704,-0.207494,-0.206289,-0.206888,-0.203529
235.454786,1.975023,1.975194,1.975294,1.975621,1.972539,1.97224,1.975249,1.972074,1.972696,1.970953,1.968476,1.966067,1.96407,1.966147,1.966667,1.96626,1.969658,1.972695,1.972105,1.974414,1.970114,1.974413,1.974874,1.971786,1.974034,1.969954,1.970602,1.965555,2.001155,2.003632,2.002374,1.999929,2.000038,1.998307,1.99647,1.995895,1.995479,1.993109,1.991483,1.990356,1.991055,1.989385,1.989607,1.991673,1.994963,1.997647,2.001377,1.998817,2.006669,2.007553,2.006754,2.009174,2.00937,2.009296,2.011408,2.012608,-1.331702,-1.315937,-1.29455,-1.279547,-1.264403,-1.246477,-1.230285,-1.209072,-1.188065,-1.159471,-1.134857,-1.106586,-1.077186,-1.039779,-0.993524,-0.955041,-0.903573,-0.857833,-0.809272,-0.750997,-0.707768,-0.660526,-0.61321,-0.555038,-0.500903,-0.457902,-0.404563,-0.369226,-1.330278,-1.31826,-1.2991,-1.285943,-1.272511,-1.256366,-1.237288,-1.219244,-1.196054,-1.171835,-1.150968,-1.126572,-1.096663,-1.057684,-1.010141,-0.964541,-0.919207,-0.8639,-0.807162,-0.752973,-0.703446,-0.656563,-0.612636,-0.558089,-0.509719,-0.467057,-0.430968,-0.396472,-0.248555,-0.248734,-0.251205,-0.252993,-0.253654,-0.254029,-0.255018,-0.256149,-0.256202,-0.257373,-0.258838,-0.256262,-0.25582,-0.256121,-0.252382,-0.249156,-0.244924,-0.240723,-0.238326,-0.235345,-0.233427,-0.229774,-0.228118,-0.224698,-0.221374,-0.219132,-0.217983,-0.217347,-0.246937,-0.249857,-0.25125,-0.256262,-0.256091,-0.255521,-0.256843,-0.257908,-0.260556,-0.261486,-0.263747,-0.264113,-0.262171,-0.263454,-0.259971,-0.258413,-0.255843,-0.251193,-0.2456,-0.241051,-0.238042,-0.235369,-0.231458,-0.227513,-0.22308,-0.220923,-0.221526,-0.219384
235.704786,2.023255,2.023817,2.023668,2.024176,2.020988,2.020379,2.02329,2.020238,2.020614,2.018298,2.015849,2.013353,2.011482,2.013271,2.013943,2.013138,2.016428,2.01945,2.018792,2.020713,2.016373,2.021058,2.021197,2.017894,2.020117,2.016048,2.016408,2.011637,2.04991,2.052903,2.051672,2.048896,2.048865,2.046832,2.045328,2.044295,2.043943,2.041548,2.039795,2.038698,2.039008,2.037067,2.036865,2.039006,2.042314,2.045409,2.048629,2.04611,2.053791,2.05452,2.053613,2.055913,2.055909,2.055971,2.058069,2.059437,-1.351662,-1.335349,-1.31419,-1.297438,-1.282111,-1.263291,-1.246552,-1.225081,-1.203013,-1.17347,-1.148446,-1.119462,-1.089496,-1.051199,-1.004197,-0.964857,-0.912224,-0.866161,-0.816678,-0.757901,-0.714017,-0.666245,-0.617848,-0.559142,-0.504123,-0.460009,-0.406937,-0.370392,-1.350713,-1.337565,-1.318879,-1.304754,-1.290113,-1.273989,-1.253699,-1.234944,-1.210765,-1.186019,-1.16489,-1.140117,-1.108772,-1.069204,-1.021332,-0.974416,-0.928192,-0.87207,-0.814257,-0.759619,-0.709504,-0.662004,-0.617411,-0.562325,-0.512899,-0.469663,-0.433118,-0.397486,-0.257781,-0.259098,-0.260456,-0.263147,-0.263773,-0.263476,-0.263715,-0.263726,-0.263702,-0.265538,-0.268816,-0.264239,-0.263021,-0.263404,-0.258306,-0.25412,-0.249195,-0.245678,-0.243581,-0.241223,-0.238968,-0.234134,-0.232111,-0.228644,-0.224853,-0.223276,-0.221238,-0.219662,-0.259826,-0.257782,-0.261003,-0.26219,-0.265321,-0.266354,-0.266819,-0.267837,-0.267924,-0.271212,-0.272397,-0.272733,-0.270027,-0.27009,-0.265704,-0.26504,-0.261738,-0.255388,-0.249537,-0.246201,-0.24352,-0.239162,-0.236027,-0.230462,-0.226891,-0.22455,-0.225054,-0.221905
235.954786,2.076148,2.076459,2.076214,2.076241,2.073238,2.072894,2.075805,2.072295,2.072811,2.070595,2.06784,2.065333,2.063111,2.065159,2.065813,2.065025,2.068117,2.070943,2.070681,2.072387,2.068057,2.072716,2.072328,2.069446,2.071587,2.067433,2.067325,2.062933,2.103043,2.105204,2.104362,2.101615,2.10137,2.099413,2.097996,2.097181,2.096297,2.09382,2.092302,2.091506,2.091093,2.089418,2.088859,2.091077,2.09471,2.097441,2.100865,2.098121,2.105964,2.106609,2.105567,2.107898,2.108278,2.10802,2.110251,2.111574,-1.324065,-1.307141,-1.284965,-1.268216,-1.251497,-1.232192,-1.214635,-1.192403,-1.170064,-1.139847,-1.114004,-1.084053,-1.053438,-1.014317,-0.966269,-0.926553,-0.87283,-0.826016,-0.775882,-0.716251,-0.671494,-0.623229,-0.573994,-0.514819,-0.45859,-0.413733,-0.360027,-0.323263,-1.322961,-1.309251,-1.289026,-1.275151,-1.259567,-1.241925,-1.221922,-1.202029,-1.177115,-1.152591,-1.130037,-1.104899,-1.072754,-1.032364,-0.983698,-0.935675,-0.889153,-0.831824,-0.773312,-0.717689,-0.667119,-0.619022,-0.5736,-0.517907,-0.467872,-0.424016,-0.386721,-0.350933,-0.266178,-0.268253,-0.267676,-0.270137,-0.271473,-0.271811,-0.272287,-0.27104,-0.271231,-0.273016,-0.275413,-0.271359,-0.272063,-0.269886,-0.268055,-0.263145,-0.258657,-0.254745,-0.252814,-0.249835,-0.247724,-0.24346,-0.239987,-0.23796,-0.232488,-0.231986,-0.22918,-0.229132,-0.266835,-0.26807,-0.269482,-0.272019,-0.271864,-0.274117,-0.274173,-0.276932,-0.277489,-0.279261,-0.279793,-0.280438,-0.277162,-0.279452,-0.273506,-0.273107,-0.27072,-0.264,-0.259166,-0.255382,-0.2512,-0.248107,-0.244118,-0.239288,-0.236825,-0.233186,-0.233103,-0.231886
236.204786,2.127232,2.127675,2.127733,2.127694,2.124158,2.123745,2.127001,2.123236,2.123942,2.121454,2.11886,2.116077,2.114259,2.115748,2.116451,2.115764,2.118955,2.121385,2.121455,2.123007,2.118863,2.123369,2.122977,2.120035,2.121696,2.117712,2.118037,2.11251,2.154726,2.157438,2.15601,2.153098,2.153452,2.151176,2.149524,2.148618,2.147812,2.145186,2.14374,2.142378,2.142126,2.140638,2.140329,2.142375,2.145805,2.148563,2.151867,2.148657,2.157098,2.15753,2.156749,2.158797,2.158978,2.158903,2.16091,2.162408,-1.353157,-1.335426,-1.312623,-1.294285,-1.277341,-1.257256,-1.23924,-1.216104,-1.193182,-1.162298,-1.13633,-1.105332,-1.073734,-1.033815,-0.984975,-0.944265,-0.890727,-0.842326,-0.791082,-0.730517,-0.685421,-0.636272,-0.586811,-0.52669,-0.469966,-0.424533,-0.368765,-0.332058,-1.351421,-1.337268,-1.316607,-1.301258,-1.285497,-1.267668,-1.246262,-1.226492,-1.201092,-1.1746,-1.152214,-1.1259,-1.093488,-1.051887,-1.001682,-0.953716,-0.906133,-0.84826,-0.789057,-0.732045,-0.680879,-0.632102,-0.586244,-0.530003,-0.478929,-0.434319,-0.396593,-0.359765,-0.275211,-0.277012,-0.277243,-0.278136,-0.279455,-0.279745,-0.28094,-0.27993,-0.280986,-0.281539,-0.283018,-0.280581,-0.279066,-0.279199,-0.275561,-0.271348,-0.265731,-0.262206,-0.261641,-0.257588,-0.254793,-0.252732,-0.248524,-0.246638,-0.242201,-0.240616,-0.240151,-0.238996,-0.274897,-0.276978,-0.278235,-0.279692,-0.280762,-0.281677,-0.283586,-0.285489,-0.286071,-0.286762,-0.287842,-0.289873,-0.284596,-0.287275,-0.281483,-0.282232,-0.279302,-0.273066,-0.26689,-0.263646,-0.260782,-0.256905,-0.252858,-0.247741,-0.245147,-0.244198,-0.243342,-0.24334
236.454786,2.174042,2.173396,2.173421,2.173993,2.170213,2.169732,2.173151,2.169374,2.169785,2.167208,2.164139,2.161637,2.159812,2.16128,2.161598,2.160651,2.164055,2.166452,2.166424,2.167855,2.163796,2.168186,2.167509,2.164459,2.166252,2.162096,2.162346,2.156946,2.201442,2.204139,2.203063,2.200097,2.199673,2.197578,2.195713,2.194982,2.194039,2.190881,2.189858,2.188814,2.188423,2.186226,2.185631,2.188092,2.191311,2.194032,2.197534,2.194222,2.202257,2.202698,2.201867,2.203919,2.203904,2.204028,2.205837,2.207564,-1.376386,-1.357069,-1.333191,-1.315281,-1.297264,-1.276181,-1.257408,-1.233951,-1.210012,-1.178623,-1.151605,-1.119845,-1.087735,-1.047468,-0.997458,-0.956125,-0.901054,-0.852701,-0.800528,-0.739029,-0.693154,-0.643461,-0.593605,-0.532377,-0.47518,-0.428652,-0.372713,-0.335505,-1.373957,-1.359373,-1.337261,-1.321832,-1.305199,-1.286097,-1.26456,-1.243986,-1.217418,-1.190863,-1.167537,-1.141228,-1.107719,-1.065204,-1.014469,-0.965369,-0.917005,-0.858338,-0.798236,-0.740867,-0.688657,-0.639224,-0.593,-0.53564,-0.483956,-0.438861,-0.400592,-0.362408,-0.283381,-0.284404,-0.285172,-0.286118,-0.288196,-0.288707,-0.288142,-0.287077,-0.287425,-0.288983,-0.291056,-0.287811,-0.286532,-0.286183,-0.282642,-0.277989,-0.272333,-0.267514,-0.26694,-0.26325,-0.260626,-0.258604,-0.254285,-0.250963,-0.247043,-0.246015,-0.244141,-0.243204,-0.282015,-0.285007,-0.285423,-0.287358,-0.288534,-0.290031,-0.290282,-0.292834,-0.292483,-0.294386,-0.296107,-0.296457,-0.290859,-0.294446,-0.288816,-0.288923,-0.284916,-0.278805,-0.272222,-0.268397,-0.265733,-0.262042,-0.258779,-0.253366,-0.250459,-0.247855,-0.247592,-0.24862
